,OrderDate
15814,2015-08-09 20:15:55
15815,2012-07-16 07:21:22
15816,2012-07-24 12:31:46
15817,2012-10-25 17:50:32
15818,2015-10-28 05:19:33
15819,2013-07-24 10:43:05
15820,2015-05-26 20:15:44
15821,2014-07-26 15:54:24
15822,2014-01-17 05:55:00
15823,2016-02-18 15:14:04
15824,2012-08-28 13:18:23
15825,2014-10-21 07:01:32
15826,2013-03-16 14:55:15
15827,2014-09-18 08:22:34
15828,2014-03-23 09:03:04
15829,2014-02-28 23:33:44
15830,2016-01-06 13:20:59
15831,2013-03-03 22:00:32
15832,2014-09-22 09:24:28
15833,2014-09-12 20:05:07
15834,2013-01-17 22:09:13
15835,2014-04-03 10:12:54
15836,2015-12-18 02:39:33
15837,2014-11-17 02:50:04
15838,2015-06-04 19:52:42
15839,2013-05-19 02:42:24
15840,2013-05-31 23:58:58
15841,2015-10-01 07:01:13
15842,2014-05-25 21:09:59
15843,2013-04-17 00:50:17
15844,2013-02-04 10:32:07
15845,2013-03-20 00:20:36
15846,2014-09-02 08:20:28
15847,2016-02-16 17:12:33
15848,2012-11-21 02:36:15
15849,2013-08-23 11:19:54
15850,2012-11-14 08:06:49
15851,2014-09-26 04:36:29
15852,2015-06-11 02:17:05
15853,2013-06-23 10:19:52
15854,2013-02-03 18:28:12
15855,2016-01-19 07:06:18
15856,2013-03-06 23:13:56
15857,2014-11-28 22:19:38
15858,2013-11-02 19:59:37
15859,2015-06-19 21:38:56
15860,2013-12-01 18:24:51
15861,2016-01-15 20:43:18
15862,2012-07-17 01:42:37
15863,2013-09-10 03:50:24
15864,2014-11-09 19:22:54
15865,2015-08-09 13:24:00
15866,2015-05-15 09:06:03
15867,2015-01-30 17:42:33
15868,2014-09-06 05:23:17
15869,2015-03-30 08:15:54
15870,2015-05-17 10:33:38
15871,2013-03-22 16:59:46
15872,2015-12-15 13:24:19
15873,2015-06-21 10:31:00
15874,2014-02-17 11:59:28
15875,2013-06-19 14:01:26
15876,2012-11-06 16:27:09
15877,2013-02-08 03:39:58
15878,2016-02-09 15:35:08
15879,2012-10-08 19:23:00
15880,2013-08-09 20:29:02
15881,2014-01-28 05:44:22
15882,2014-07-23 14:05:12
15883,2012-12-09 17:35:14
15884,2015-12-02 09:44:38
15885,2013-02-01 07:54:48
15886,2013-04-29 11:20:23
15887,2015-01-26 02:17:03
15888,2013-01-31 13:09:24
15889,2014-07-19 10:58:44
15890,2014-09-27 15:44:34
15891,2013-10-22 22:31:03
15892,2015-02-19 09:37:17
15893,2014-05-26 15:34:27
15894,2014-07-02 11:42:52
15895,2015-03-25 04:41:25
15896,2012-12-11 11:28:43
15897,2016-01-03 11:08:11
15898,2013-12-08 09:09:31
15899,2015-09-24 06:59:15
15900,2015-12-11 23:42:20
15901,2013-05-15 00:51:14
15902,2013-09-20 19:52:55
15903,2015-10-05 05:21:14
15904,2013-02-01 07:04:45
15905,2013-07-30 08:37:20
15906,2013-12-10 08:39:35
15907,2015-09-16 07:40:01
15908,2014-09-22 16:17:49
15909,2012-08-13 14:56:23
15910,2013-04-15 01:33:23
15911,2015-08-09 09:51:35
15912,2013-10-31 10:18:11
15913,2015-03-15 04:44:37
15914,2014-02-04 03:25:46
15915,2012-12-13 09:42:08
15916,2014-11-05 15:31:02
15917,2013-04-13 21:36:21
15918,2014-07-15 09:18:30
15919,2012-09-24 10:16:14
15920,2014-01-04 03:54:30
15921,2014-12-25 15:42:45
15922,2014-07-27 00:05:52
15923,2014-02-08 14:09:07
15924,2012-10-29 00:16:40
15925,2013-12-12 19:45:46
15926,2014-02-16 15:26:19
15927,2014-09-23 16:15:32
15928,2013-10-06 00:04:18
15929,2013-02-01 14:43:14
15930,2013-06-16 22:10:39
15931,2014-11-28 22:58:22
15932,2013-04-21 02:15:23
15933,2014-05-15 15:33:11
15934,2013-08-26 21:10:25
15935,2015-10-16 01:23:41
15936,2015-09-24 19:58:02
15937,2013-01-22 07:23:31
15938,2014-12-05 00:41:07
15939,2012-10-16 19:32:43
15940,2015-04-26 18:38:34
15941,2014-04-09 16:17:41
15942,2012-09-07 03:13:36
15943,2015-01-02 19:48:12
15944,2013-12-11 16:03:25
15945,2015-06-01 12:14:59
15946,2013-03-21 07:09:10
15947,2014-04-09 11:09:34
15948,2013-03-12 03:21:22
15949,2014-03-03 22:48:39
15950,2013-02-05 00:58:59
15951,2013-05-29 19:26:49
15952,2012-07-23 05:14:49
15953,2013-11-11 10:48:06
15954,2013-11-04 20:36:32
15955,2014-12-18 23:20:12
15956,2014-06-01 15:51:42
15957,2013-03-16 20:37:29
15958,2013-04-12 22:26:45
15959,2014-06-14 23:36:26
15960,2014-01-30 09:05:25
15961,2015-02-07 03:40:36
15962,2015-06-25 02:10:06
15963,2015-12-06 11:18:15
15964,2013-02-26 06:59:55
15965,2013-01-14 10:20:26
15966,2015-07-14 21:04:43
15967,2013-06-23 00:20:03
15968,2013-06-19 14:04:47
15969,2015-08-02 04:14:04
15970,2015-04-05 00:29:02
15971,2013-06-29 15:01:48
15972,2013-09-12 16:48:13
15973,2014-09-11 09:15:28
15974,2014-03-14 00:40:00
15975,2013-01-19 03:16:52
15976,2013-09-01 10:59:30
15977,2015-05-25 05:31:30
15978,2015-04-22 15:01:22
15979,2013-07-02 23:22:19
15980,2015-07-02 19:56:16
15981,2013-08-18 02:08:53
15982,2013-12-17 10:30:45
15983,2014-10-16 13:02:57
15984,2012-10-20 23:10:51
15985,2015-12-19 12:41:37
15986,2013-09-01 05:31:49
15987,2013-05-03 10:43:18
15988,2013-08-10 23:49:39
15989,2014-04-11 04:26:28
15990,2013-09-24 22:31:18
15991,2012-09-03 03:37:01
15992,2014-10-03 11:38:12
15993,2012-12-09 08:00:35
15994,2013-04-30 18:35:34
15995,2013-08-03 12:06:26
15996,2014-05-09 12:52:00
15997,2013-10-09 01:04:49
15998,2013-04-04 15:20:31
15999,2014-08-26 11:29:48
16000,2013-04-12 13:38:41
16001,2015-09-01 09:50:40
16002,2013-03-21 13:39:45
16003,2014-05-02 19:32:51
16004,2012-07-27 01:23:35
16005,2014-08-23 04:46:17
16006,2013-12-05 23:53:57
16007,2012-11-03 05:35:23
16008,2015-11-30 23:23:41
16009,2014-04-12 08:32:46
16010,2014-12-15 06:28:25
16011,2015-12-22 06:40:05
16012,2012-11-26 05:46:37
16013,2014-02-25 11:20:13
16014,2014-09-02 00:48:56
16015,2014-05-10 05:53:27
16016,2014-04-05 11:50:39
16017,2013-11-15 19:21:12
16018,2014-11-05 21:39:18
16019,2016-02-04 14:47:14
16020,2016-01-13 05:11:20
16021,2015-06-22 15:45:54
16022,2015-01-29 02:07:14
16023,2015-01-28 14:12:23
16024,2012-11-04 04:22:57
16025,2013-05-24 06:07:15
16026,2013-10-20 11:57:12
16027,2014-12-26 14:00:03
16028,2014-09-16 19:07:13
16029,2015-08-04 20:08:15
16030,2013-11-11 09:53:49
16031,2012-08-10 20:26:40
16032,2015-08-29 02:15:59
16033,2013-10-17 01:06:48
16034,2012-11-15 11:00:15
16035,2013-03-26 08:04:59
16036,2012-09-23 10:51:40
16037,2013-06-16 13:30:17
16038,2015-07-22 17:23:32
16039,2012-10-11 10:38:45
16040,2013-01-17 12:43:14
16041,2015-10-13 22:04:44
16042,2014-05-03 12:31:15
16043,2013-05-24 21:14:27
16044,2012-07-20 07:29:56
16045,2012-12-01 18:34:45
16046,2012-09-05 00:26:01
16047,2015-07-02 14:03:13
16048,2012-08-10 06:36:19
16049,2012-09-20 06:49:15
16050,2012-11-07 20:54:16
16051,2013-03-07 12:22:40
16052,2012-10-22 08:01:01
16053,2013-04-19 22:39:03
16054,2013-09-23 06:21:49
16055,2014-03-19 12:59:50
16056,2014-03-16 22:24:40
16057,2014-10-14 12:19:38
16058,2015-01-05 18:29:51
16059,2014-08-11 09:24:09
16060,2015-02-24 04:03:28
16061,2013-03-29 14:39:35
16062,2013-07-12 14:23:09
16063,2013-05-02 16:26:50
16064,2015-02-01 08:01:25
16065,2015-09-10 05:46:11
16066,2014-03-04 22:55:59
16067,2016-01-03 12:05:39
16068,2014-09-10 09:20:33
16069,2014-01-14 21:33:12
16070,2013-04-27 05:36:42
16071,2016-01-04 04:22:49
16072,2014-09-02 03:34:56
16073,2015-04-07 19:41:08
16074,2013-05-30 23:19:52
16075,2014-12-06 09:57:42
16076,2014-01-02 03:35:36
16077,2013-10-07 03:39:41
16078,2014-12-30 02:09:29
16079,2013-10-18 03:10:25
16080,2014-08-17 07:19:12
16081,2014-11-14 04:19:41
16082,2013-08-23 16:48:53
16083,2013-05-14 21:50:07
16084,2012-10-28 08:43:02
16085,2015-03-23 06:37:49
16086,2014-06-26 13:01:20
16087,2016-01-30 04:44:08
16088,2013-11-11 15:43:05
16089,2013-08-07 11:41:21
16090,2012-08-11 15:32:53
16091,2015-11-17 04:02:15
16092,2013-06-23 00:50:57
16093,2015-06-04 12:53:24
16094,2014-07-21 15:45:17
16095,2014-10-23 17:45:39
16096,2014-10-04 03:01:09
16097,2015-12-21 08:19:16
16098,2014-04-03 06:54:27
16099,2013-11-25 16:26:24
16100,2012-12-31 17:18:28
16101,2015-09-10 10:28:56
16102,2014-02-20 15:01:16
16103,2012-08-06 10:07:13
16104,2013-01-30 04:05:06
16105,2014-08-30 13:17:05
16106,2013-07-04 14:06:29
16107,2014-03-29 04:34:41
16108,2014-02-28 00:30:23
16109,2012-08-25 12:38:33
16110,2012-10-24 19:16:11
16111,2012-12-12 07:17:49
16112,2012-09-11 07:36:23
16113,2015-09-16 15:18:55
16114,2012-11-15 21:04:49
16115,2013-01-14 16:16:09
16116,2014-10-29 18:34:58
16117,2015-07-06 12:15:56
16118,2015-06-18 16:46:22
16119,2014-06-20 08:02:21
16120,2014-10-21 15:23:33
16121,2015-07-11 11:24:53
16122,2015-03-11 09:06:32
16123,2014-01-25 00:05:17
16124,2015-05-07 11:28:51
16125,2015-12-30 11:15:21
16126,2016-01-11 13:21:20
16127,2012-07-28 23:02:40
16128,2015-04-26 20:14:36
16129,2013-02-26 05:48:11
16130,2013-07-08 17:32:07
16131,2015-02-20 16:52:26
16132,2013-06-19 11:14:43
16133,2014-10-03 16:04:22
16134,2013-05-02 15:32:51
16135,2014-08-26 03:47:09
16136,2014-10-03 13:13:34
16137,2015-10-22 04:28:31
16138,2012-10-17 04:40:41
16139,2012-09-30 00:29:32
16140,2014-07-27 06:49:35
16141,2015-07-06 14:25:21
16142,2013-01-08 02:38:13
16143,2014-11-23 01:08:29
16144,2016-01-26 20:14:08
16145,2012-10-26 23:13:18
16146,2013-07-26 17:18:00
16147,2013-11-10 16:56:59
16148,2016-01-18 00:06:40
16149,2013-12-14 11:08:52
16150,2013-04-06 04:29:09
16151,2015-03-10 11:32:18
16152,2012-08-11 15:33:06
16153,2015-12-13 15:48:50
16154,2013-05-01 11:51:15
16155,2014-12-03 13:46:44
16156,2014-06-02 20:51:01
16157,2013-08-01 06:31:25
16158,2014-05-09 04:52:15
16159,2013-07-13 08:10:01
16160,2012-11-17 20:57:21
16161,2015-07-04 20:06:07
16162,2012-08-21 20:19:21
16163,2015-12-26 11:06:06
16164,2013-01-25 23:48:16
16165,2013-02-28 04:39:32
16166,2012-11-19 03:58:39
16167,2015-07-18 16:21:37
16168,2014-09-03 03:14:09
16169,2014-11-06 05:02:15
16170,2013-05-06 07:20:34
16171,2014-01-31 01:19:31
16172,2014-02-21 13:56:05
16173,2014-06-09 17:58:05
16174,2014-05-15 08:34:22
16175,2015-11-07 19:31:52
16176,2014-06-21 05:32:01
16177,2013-07-12 00:17:42
16178,2012-07-17 00:40:17
16179,2015-03-15 23:10:40
16180,2013-11-15 12:22:05
16181,2014-06-12 09:47:57
16182,2014-04-20 01:15:28
16183,2014-03-18 15:16:18
16184,2012-11-23 13:35:18
16185,2014-07-04 12:13:36
16186,2014-12-18 00:55:38
16187,2012-07-11 05:49:08
16188,2014-02-10 14:15:58
16189,2012-09-27 07:34:52
16190,2014-05-01 04:15:30
16191,2014-04-19 10:12:26
16192,2013-10-11 13:16:13
16193,2015-07-24 06:50:00
16194,2012-10-12 01:28:36
16195,2014-10-27 03:46:19
16196,2013-02-22 16:10:56
16197,2015-06-10 18:51:47
16198,2013-08-19 20:32:23
16199,2014-11-23 17:58:34
16200,2013-07-16 16:19:53
16201,2013-03-21 23:09:07
16202,2014-05-09 22:30:15
16203,2014-10-01 07:00:41
16204,2012-09-04 07:36:44
16205,2015-06-20 17:10:36
16206,2014-03-15 20:44:30
16207,2013-01-07 21:16:50
16208,2013-06-06 17:58:10
16209,2015-05-23 02:34:16
16210,2015-06-12 05:37:23
16211,2015-12-17 18:59:25
16212,2014-07-20 16:18:52
16213,2012-08-07 08:26:44
16214,2015-12-06 11:51:52
16215,2015-01-18 08:00:14
16216,2012-07-14 01:11:05
16217,2015-05-14 05:15:16
16218,2015-09-14 15:41:17
16219,2015-05-11 10:11:19
16220,2014-01-23 05:47:39
16221,2014-07-18 18:23:23
16222,2014-03-27 07:40:03
16223,2015-05-29 12:37:11
16224,2015-03-28 17:40:07
16225,2016-02-16 06:40:48
16226,2013-02-18 03:18:06
16227,2015-04-20 17:06:20
16228,2012-10-11 11:57:12
16229,2014-04-08 06:29:59
16230,2012-12-26 04:26:13
16231,2013-05-28 08:37:16
16232,2013-11-24 01:37:13
16233,2015-09-12 20:54:48
16234,2013-09-16 05:22:22
16235,2014-06-26 16:29:57
16236,2015-04-04 09:07:10
16237,2014-10-12 01:15:18
16238,2015-02-21 16:13:14
16239,2015-10-29 22:53:35
16240,2016-01-30 14:51:03
16241,2012-12-01 00:48:20
16242,2014-09-09 12:50:15
16243,2015-05-29 01:38:20
16244,2015-08-17 20:55:15
16245,2014-04-18 14:24:04
16246,2015-06-22 01:01:56
16247,2014-08-01 22:05:48
16248,2015-11-14 14:38:29
16249,2013-09-10 05:51:42
16250,2014-05-23 18:25:51
16251,2013-04-25 12:21:23
16252,2014-07-02 01:01:32
16253,2015-09-18 10:36:36
16254,2015-03-22 17:04:42
16255,2013-12-05 14:12:56
16256,2013-04-13 02:34:27
16257,2015-04-14 10:25:30
16258,2015-02-16 23:39:00
16259,2013-06-20 14:25:29
16260,2013-12-11 03:25:56
16261,2015-10-17 06:29:13
16262,2013-05-05 16:41:58
16263,2013-01-31 08:53:44
16264,2015-06-20 15:47:35
16265,2014-11-25 09:18:05
16266,2013-07-18 23:17:11
16267,2012-11-16 06:54:29
16268,2014-10-18 02:43:15
16269,2014-10-14 01:20:44
16270,2014-05-30 19:32:16
16271,2013-05-12 01:42:44
16272,2012-08-21 10:09:52
16273,2015-07-06 08:04:08
16274,2014-03-14 13:35:15
16275,2015-08-25 07:19:16
16276,2015-07-08 11:18:43
16277,2014-02-05 23:00:15
16278,2014-02-16 05:53:29
16279,2013-08-31 17:01:12
16280,2012-12-16 00:43:37
16281,2013-08-29 13:32:39
16282,2014-10-30 08:10:20
16283,2013-10-28 04:01:27
16284,2013-05-06 21:23:06
16285,2015-08-02 16:20:43
16286,2012-09-07 05:49:52
16287,2013-07-17 02:11:22
16288,2014-09-19 04:11:55
16289,2013-07-24 17:20:57
16290,2015-09-15 15:54:54
16291,2015-09-13 06:47:29
16292,2013-11-22 10:34:33
16293,2016-01-12 09:23:58
16294,2012-09-08 14:04:58
16295,2013-07-13 01:06:33
16296,2012-10-04 23:56:40
16297,2013-09-14 14:18:04
16298,2014-10-08 03:23:55
16299,2014-06-01 00:59:49
16300,2014-08-09 14:56:28
16301,2015-09-09 20:49:36
16302,2013-02-20 14:29:08
16303,2012-10-21 09:35:01
16304,2014-05-10 01:31:04
16305,2014-10-20 15:03:01
16306,2013-03-06 10:13:35
16307,2014-12-25 19:25:45
16308,2015-07-02 15:54:33
16309,2016-01-30 18:51:33
16310,2015-06-11 14:23:10
16311,2014-06-19 08:21:12
16312,2012-08-02 23:00:00
16313,2014-10-08 03:38:11
16314,2015-09-09 03:13:10
16315,2014-10-29 00:46:30
16316,2015-07-31 06:39:24
16317,2015-11-08 02:19:03
16318,2012-07-16 19:32:50
16319,2013-12-07 07:45:39
16320,2013-01-22 17:54:14
16321,2015-04-17 01:43:30
16322,2015-01-24 11:16:20
16323,2014-08-25 22:34:00
16324,2012-10-08 15:04:36
16325,2015-04-04 03:18:07
16326,2013-04-12 18:48:55
16327,2014-06-19 05:20:26
16328,2013-12-12 01:28:57
16329,2013-01-15 02:26:26
16330,2014-10-03 14:44:06
16331,2014-10-19 11:19:26
16332,2012-10-15 14:13:36
16333,2012-10-18 17:32:35
16334,2013-10-17 03:54:00
16335,2013-03-26 19:14:51
16336,2014-12-12 10:28:33
16337,2014-08-07 16:59:23
16338,2015-08-31 04:37:45
16339,2015-04-28 05:08:09
16340,2014-03-31 00:06:09
16341,2015-12-31 21:31:45
16342,2014-09-20 11:35:04
16343,2014-04-16 23:27:47
16344,2015-09-17 18:00:55
16345,2014-02-02 05:59:03
16346,2015-11-28 11:21:01
16347,2015-09-26 03:03:41
16348,2014-08-04 15:05:21
16349,2012-08-17 08:00:33
16350,2015-10-27 22:57:50
16351,2013-07-24 13:46:17
16352,2015-02-11 15:56:22
16353,2013-02-14 04:37:42
16354,2013-10-24 19:09:36
16355,2015-01-24 14:33:27
16356,2015-11-22 19:18:16
16357,2013-08-02 21:24:51
16358,2014-05-10 12:27:56
16359,2012-08-07 11:34:05
16360,2013-03-01 06:56:59
16361,2014-01-10 20:45:40
16362,2014-06-27 16:16:51
16363,2015-11-18 13:55:46
16364,2013-01-20 21:06:51
16365,2014-07-09 21:34:38
16366,2016-02-03 23:02:28
16367,2013-12-10 20:15:33
16368,2014-01-02 13:09:09
16369,2012-11-20 03:28:21
16370,2013-07-13 10:39:44
16371,2013-07-16 22:19:05
16372,2015-12-07 09:30:53
16373,2014-11-15 21:11:41
16374,2014-11-12 12:39:00
16375,2013-03-01 07:35:36
16376,2013-07-02 19:22:34
16377,2014-08-11 10:38:20
16378,2014-05-06 08:41:42
16379,2012-11-30 01:22:03
16380,2013-06-16 08:42:06
16381,2016-02-04 12:24:26
16382,2013-09-10 09:52:43
16383,2014-09-30 10:49:26
16384,2012-12-13 06:30:56
16385,2013-01-04 09:16:41
16386,2012-08-25 01:39:20
16387,2015-07-18 00:22:37
16388,2012-10-20 05:04:49
16389,2015-12-19 19:52:02
16390,2014-05-25 20:44:36
16391,2014-03-22 03:36:21
16392,2015-10-17 20:07:27
16393,2015-11-13 10:07:19
16394,2013-04-20 02:02:21
16395,2013-02-04 18:40:07
16396,2015-11-23 04:33:21
16397,2012-12-16 08:46:41
16398,2015-10-04 04:46:14
16399,2015-07-16 00:36:12
16400,2015-10-12 23:33:02
16401,2015-05-11 08:29:32
16402,2013-01-21 21:30:10
16403,2015-09-05 10:39:07
16404,2013-04-26 14:56:18
16405,2013-03-20 05:31:58
16406,2013-04-05 12:07:55
16407,2012-08-28 22:23:07
16408,2014-04-19 19:59:56
16409,2015-05-05 00:05:36
16410,2015-02-14 06:41:39
16411,2013-05-12 14:07:53
16412,2013-07-13 15:50:15
16413,2014-04-14 17:04:36
16414,2013-09-28 02:13:42
16415,2014-08-17 14:11:32
16416,2015-08-14 21:13:13
16417,2016-01-01 11:05:22
16418,2013-03-08 12:59:45
16419,2013-04-30 02:22:35
16420,2013-11-26 07:51:29
16421,2014-03-26 11:20:42
16422,2015-06-14 20:02:32
16423,2016-02-09 02:04:13
16424,2013-04-06 07:24:16
16425,2015-04-08 05:30:17
16426,2015-11-10 15:51:42
16427,2013-03-09 00:12:45
16428,2012-09-09 12:24:31
16429,2014-01-29 17:47:27
16430,2013-10-27 21:33:30
16431,2014-04-14 07:22:14
16432,2013-11-24 17:23:43
16433,2014-02-09 22:54:34
16434,2014-06-06 05:36:53
16435,2013-06-20 12:15:24
16436,2015-12-30 15:01:06
16437,2013-04-15 17:08:30
16438,2016-02-04 12:38:58
16439,2012-12-24 12:50:17
16440,2013-05-27 10:29:59
16441,2013-05-01 14:17:26
16442,2013-02-27 22:07:54
16443,2012-11-03 21:17:31
16444,2015-09-11 19:36:03
16445,2015-09-29 09:48:51
16446,2014-06-17 13:35:56
16447,2015-02-07 20:36:52
16448,2014-12-24 11:41:35
16449,2013-08-09 05:20:41
16450,2013-05-16 21:58:16
16451,2013-03-29 11:20:57
16452,2013-09-22 11:30:26
16453,2014-04-27 07:01:32
16454,2014-10-31 09:11:22
16455,2015-10-18 12:21:16
16456,2013-01-04 18:49:56
16457,2014-07-04 19:46:13
16458,2014-09-30 05:52:33
16459,2015-04-09 23:00:26
16460,2015-09-17 09:04:32
16461,2015-10-04 10:03:40
16462,2012-12-11 01:53:14
16463,2014-09-29 16:17:36
16464,2015-12-13 05:52:26
16465,2013-04-16 02:07:59
16466,2013-07-07 15:08:49
16467,2014-11-06 10:42:00
16468,2013-07-22 14:43:44
16469,2015-04-13 06:02:11
16470,2013-02-28 03:44:20
16471,2013-11-28 15:14:04
16472,2014-03-02 11:49:44
16473,2015-06-01 05:39:00
16474,2014-07-05 04:42:09
16475,2013-07-22 17:58:41
16476,2016-02-14 11:04:34
16477,2015-09-07 06:10:41
16478,2013-04-08 20:31:34
16479,2014-06-04 07:22:16
16480,2012-12-13 15:15:34
16481,2015-08-29 18:49:48
16482,2014-04-01 10:04:25
16483,2015-09-05 19:48:31
16484,2015-12-17 02:13:43
16485,2015-10-12 16:07:24
16486,2014-01-09 11:23:10
16487,2014-08-08 16:06:17
16488,2014-01-29 13:35:35
16489,2014-02-19 04:27:05
16490,2013-07-27 21:35:45
16491,2015-03-15 18:01:37
16492,2014-03-09 11:47:21
16493,2014-12-05 04:37:30
16494,2015-03-25 03:22:57
16495,2013-11-05 05:46:41
16496,2012-08-29 08:28:45
16497,2013-09-19 02:31:40
16498,2015-08-05 13:46:16
16499,2014-12-11 16:00:08
16500,2014-11-07 13:51:39
16501,2014-12-15 01:58:20
16502,2012-12-03 09:07:51
16503,2015-08-06 22:36:22
16504,2013-05-30 03:26:55
16505,2013-08-06 00:01:36
16506,2015-01-15 04:17:14
16507,2014-12-12 09:19:14
16508,2012-11-27 09:26:13
16509,2012-10-16 10:51:01
16510,2012-09-27 01:55:58
16511,2012-11-18 16:20:39
16512,2014-04-19 12:05:58
16513,2013-02-22 04:27:24
16514,2014-01-01 18:38:55
16515,2014-10-21 01:05:45
16516,2013-01-22 14:03:50
16517,2013-11-05 15:39:45
16518,2015-01-17 01:35:39
16519,2014-02-19 21:01:20
16520,2015-06-08 17:31:39
16521,2015-07-15 21:36:55
16522,2014-09-20 10:26:23
16523,2013-03-29 01:34:16
16524,2015-07-23 08:37:28
16525,2012-10-18 05:30:33
16526,2015-06-20 17:10:58
16527,2013-07-31 20:32:51
16528,2015-01-17 15:23:41
16529,2014-08-19 14:47:36
16530,2012-09-03 20:58:55
16531,2013-02-17 11:55:16
16532,2013-11-10 10:43:05
16533,2014-08-30 10:53:18
16534,2014-01-12 04:37:39
16535,2014-11-08 13:08:06
16536,2013-08-14 03:17:50
16537,2015-12-03 08:31:53
16538,2013-11-14 19:31:57
16539,2013-11-23 15:29:19
16540,2015-01-09 09:01:05
16541,2015-07-01 14:41:03
16542,2013-02-10 12:12:15
16543,2013-03-26 04:22:14
16544,2015-08-04 01:15:48
16545,2014-07-23 18:20:39
16546,2013-11-07 13:48:24
16547,2014-11-25 16:53:59
16548,2014-07-13 10:20:14
16549,2015-09-05 12:10:18
16550,2012-07-16 00:44:51
16551,2013-06-19 09:56:03
16552,2013-07-21 06:47:40
16553,2012-12-03 13:03:35
16554,2012-11-22 18:32:45
16555,2015-04-29 09:59:27
16556,2014-06-01 07:45:48
16557,2015-01-07 14:52:02
16558,2014-01-16 00:45:40
16559,2014-11-06 07:57:03
16560,2012-07-11 13:40:05
16561,2013-09-21 06:47:34
16562,2015-03-22 09:11:50
16563,2015-09-20 08:37:50
16564,2014-07-27 19:16:33
16565,2013-01-17 19:09:40
16566,2015-05-22 12:14:23
16567,2013-01-10 17:36:23
16568,2015-06-29 13:14:48
16569,2014-03-21 21:04:21
16570,2013-11-27 05:05:07
16571,2012-11-12 17:25:14
16572,2013-09-12 09:03:52
16573,2013-06-25 19:59:47
16574,2013-06-01 20:54:26
16575,2015-12-28 18:49:00
16576,2013-01-14 01:08:37
16577,2014-06-21 21:16:38
16578,2015-01-25 22:23:56
16579,2013-02-07 02:42:38
16580,2014-02-23 10:13:05
16581,2015-08-12 12:11:37
16582,2015-06-29 12:18:38
16583,2015-12-25 07:22:12
16584,2014-03-16 21:16:20
16585,2015-05-27 14:59:31
16586,2014-08-03 05:33:25
16587,2015-09-26 15:23:57
16588,2013-05-24 12:26:04
16589,2013-07-23 08:43:42
16590,2012-08-14 21:41:13
16591,2014-12-23 02:18:43
16592,2016-01-08 01:04:28
16593,2016-01-13 00:00:33
16594,2012-10-05 23:53:41
16595,2013-10-17 02:26:15
16596,2012-11-16 17:46:59
16597,2013-08-03 03:51:59
16598,2013-01-05 14:25:15
16599,2013-04-29 13:16:13
16600,2014-12-12 03:21:09
16601,2012-12-18 16:32:08
16602,2015-04-15 02:41:02
16603,2013-09-20 17:29:50
16604,2015-08-23 01:39:09
16605,2014-04-19 10:31:31
16606,2013-10-20 22:08:23
16607,2012-09-12 08:51:27
16608,2014-10-08 11:22:37
16609,2014-10-20 08:23:17
16610,2014-04-23 12:17:39
16611,2015-05-18 06:16:40
16612,2015-02-20 02:05:17
16613,2014-08-18 06:23:35
16614,2014-07-08 06:02:39
16615,2015-01-01 04:40:32
16616,2015-03-19 18:39:16
16617,2014-04-02 17:52:10
16618,2015-08-11 01:44:13
16619,2014-03-01 15:29:36
16620,2016-01-21 17:46:18
16621,2015-12-07 06:04:02
16622,2014-11-29 14:21:53
16623,2014-08-27 05:38:20
16624,2013-02-21 03:28:36
16625,2012-09-29 08:36:38
16626,2015-01-08 18:54:24
16627,2012-09-18 06:44:42
16628,2013-11-11 05:53:21
16629,2014-09-23 07:29:11
16630,2013-12-11 05:57:44
16631,2012-10-31 00:50:12
16632,2015-04-06 00:43:33
16633,2013-12-29 04:56:06
16634,2015-10-31 20:15:17
16635,2015-12-04 05:06:17
16636,2015-07-05 09:42:27
16637,2014-01-09 23:08:53
16638,2014-04-16 04:00:34
16639,2013-02-08 19:42:06
16640,2013-10-06 06:11:36
16641,2013-11-18 04:53:42
16642,2015-09-07 02:14:12
16643,2015-10-23 19:32:40
16644,2015-04-17 18:24:11
16645,2014-05-19 03:54:27
16646,2014-12-30 19:57:20
16647,2015-09-23 00:22:10
16648,2015-09-27 06:40:32
16649,2012-11-17 04:58:33
16650,2015-12-21 19:15:21
16651,2015-11-22 09:20:04
16652,2015-03-15 23:26:12
16653,2015-07-24 16:11:34
16654,2015-10-04 08:20:15
16655,2016-01-28 17:42:58
16656,2012-12-12 03:01:52
16657,2012-09-28 21:40:50
16658,2015-09-16 14:05:56
16659,2013-07-20 04:39:44
16660,2015-01-07 13:29:18
16661,2013-05-27 01:11:55
16662,2012-07-15 06:29:47
16663,2015-03-22 08:36:28
16664,2012-07-12 14:54:30
16665,2013-12-25 08:16:08
16666,2013-05-14 16:58:28
16667,2014-10-28 07:43:19
16668,2012-07-21 14:03:08
16669,2015-06-09 06:35:35
16670,2014-08-25 06:54:17
